lemme,freqlemfilms2,freqfilms2,CECRL,TO_REMOVE,Category_Informal,Category_Formal,Category_Top100,Category_Top500,Category_Administrative_Legal,Category_Office_Work,Category_Customer_Service,Category_Manufacturing_Industry,Category_Construction_Work,Category_Maintenance_Repair,Category_Cooking_Catering,Category_Health_Medical,Category_Tourism_Hospitality,Category_Sports
pétitionner,"0,01",0,C2,X,,,,,,,,,,,,,,
pétocher,"0,01","0,01",C2,X,X,,,,,,,,,,,,,
pétuner,"0,01","0,01",C2,X,X,,,,,,,,,,,,,
rabouler,"0,01","0,01",C2,X,X,,,,,,,,,,,,,
radioguider,"0,01",0,C2,X,,,,,,,,,,,,,,
rainurer,"0,01",0,C2,X,,,,,,,,X,,,,,,
raller,"0,01",0,C2,X,X,,,,,,,,,,,,,
ramender,"0,01","0,01",C2,X,,,,,,,,,,,,,,
ramser,"0,01","0,01",C2,X,,,,,,,,,,,,,,
rancer,"0,01",0,C2,X,,,,,,,,,,,,,,
rancir,"0,01","0,01",C2,X,,,,,,,,,,,,,,
rassir,"0,01","0,01",C2,X,,,,,,,,,,,,,,
rassortir,"0,01","0,01",C2,X,,,,,,,X,,,,,,,
recalibrer,"0,01","0,01",C2,,,,,,,,,,,X,,,,
rekidnapper,"0,01",0,C2,X,,,,,,,,,,,,,,
reremplir,"0,01","0,01",C2,X,,,,,,,,,,,,,,
reréparer,"0,01","0,01",C2,X,,,,,,,,,,,,,,
resavater,"0,01","0,01",C2,X,,,,,,,,,,,,,,
reéchanger,"0,01","0,01",C2,X,,,,,,,,,,,,,,
rebaisser,"0,01","0,01",C2,X,,,,,,,,,,,,,,
rebander,"0,01","0,01",C2,X,X,,,,,,,,,,,X,,
rebasculer,"0,01","0,01",C2,X,,,,,,,,,,,,,,
rebobiner,"0,01","0,01",C2,X,,,,,,,,,,,,,,
reborder,"0,01",0,C2,X,,,,,,,,,,,,,,
recarreler,"0,01","0,01",C2,X,,,,,,,,,X,,,,,
rechausser,"0,01",0,C2,X,,,,,,,,,,,,,,
reclouer,"0,01","0,01",C2,X,,,,,,,,,X,X,,,,
recongeler,"0,01","0,01",C2,X,,,,,,,,,,,X,,,
reconsulter,"0,01","0,01",C2,X,,,,,,,,,,,,X,,
recouler,"0,01",0,C2,X,,,,,,,,X,X,,,,,
redormir,"0,01","0,01",C2,X,,,,,,,,,,,,,,
redéconner,"0,01","0,01",C2,X,X,,,,,,,,,,,,,
redémolir,"0,01","0,01",C2,X,,,,,,,,,X,,,,,
refabriquer,"0,01","0,01",C2,X,,,,,,,,X,,,,,,
refamiliariser,"0,01","0,01",C2,X,,,,,,,,,,,,,,
refaçonner,"0,01","0,01",C2,X,,,,,,,,X,,,,,,
refinancer,"0,01","0,01",C2,X,,,,,,,,,,,,,,
refoncer,"0,01","0,01",C2,X,,,,,,,,,,,,,,
reformater,"0,01","0,01",C2,X,,,,,,,,,,X,,,,
refranchir,"0,01","0,01",C2,X,,,,,,,,,,,,,,
refréner,"0,01","0,01",C2,X,,X,,,,,,,,,,,,
regrossir,"0,01","0,01",C2,X,,,,,,,,,,,,,,
relacer,"0,01","0,01",C2,X,,,,,,,,,,,,,,X
remaigrir,"0,01",0,C2,X,,,,,,,,,,,,,,
remblayer,"0,01",0,C2,X,,,,,,,,,X,,,,,
rembrunir,"0,01","0,01",C2,X,,,,,,,,,,,,,,
remeubler,"0,01",0,C2,X,,,,,,,,,,,,,,
rempailler,"0,01","0,01",C2,X,,,,,,,,,,X,,,,
rempoter,"0,01",0,C2,X,,,,,,,,,,,,,,
reneiger,"0,01",0,C2,X,,,,,,,,,,,,,,
renettoyer,"0,01","0,01",C2,X,,,,,,,,,,X,,,,
renoter,"0,01",0,C2,X,,,,,,,,,,,,,,
rentamer,"0,01","0,01",C2,X,X,,,,,,,,,,,,,
repaver,"0,01",0,C2,X,,,,,,,,,X,,,,,
reproposer,"0,01","0,01",C2,X,,,,,,,X,,,,,,,
republier,"0,01","0,01",C2,X,,,,,,X,,,,,,,,
requalifier,"0,01","0,01",C2,X,,,,,,,,,,,,,,
resalir,"0,01","0,01",C2,X,,,,,,,,,,,,,,
ressemer,"0,01","0,01",C2,X,,,,,,,,,,,,,,
retraduire,"0,01",0,C2,X,,,,,,X,,,,,,,,
retransférer,"0,01","0,01",C2,X,,,,,,X,,,,,,,,
retremper,"0,01","0,01",C2,X,,,,,,,,,X,,,,,
revirer,"0,01","0,01",C2,X,,,,,,,,,,,,,,
revomir,"0,01","0,01",C2,X,,,,,,,,,,,,,,
ribouler,"0,01","0,01",C2,X,,,,,,,,,,,,,,
rigidifier,"0,01",0,C2,X,,,,,,,,X,,,,,,
rimailler,"0,01",0,C2,X,,,,,,,,X,,,,,,
rissoler,"0,01","0,01",C2,X,,,,,,,,,,,X,,,
ritualiser,"0,01","0,01",C2,X,,,,,,,,,,,,,,
roustir,"0,01","0,01",C2,X,X,,,,,,,,,,X,,,
râteler,"0,01","0,01",C2,X,,,,,,,,,,X,,,,
réacheminer,"0,01",0,C2,X,,,,,,X,,,,,,,,
réalimenter,"0,01",0,C2,X,,,,,,,,,,X,,,,
réappeler,"0,01","0,01",C2,X,,,,,,,X,,,,,,,
réargenter,"0,01",0,C2,X,,,,,,,,,,X,,,,
réciproquer,"0,01","0,01",C2,X,,,,,,,,,,,,,,
réemballer,"0,01","0,01",C2,X,,,,,,,,X,,,,,,
réenclencher,"0,01","0,01",C2,X,,,,,,,,,,X,,,,
réenterrer,"0,01","0,01",C2,X,,,,,,,,,,,,,,
réentraîner,"0,01","0,01",C2,X,,,,,,,,,,,,,,X
réenvahir,"0,01","0,01",C2,X,,,,,,,,,,,,,,
réfracter,"0,01","0,01",C2,X,,,,,,,,,,,,X,,
réincarcérer,"0,01","0,01",C2,X,,,,,,,,,,,,,,
réoccuper,"0,01","0,01",C2,X,,,,,,,,,,,,,,
réséquer,"0,01","0,01",C2,X,,,,,,,,,,,,X,,
rétreindre,"0,01",0,C2,X,,,,,,,,,,,,,,
rétrocéder,"0,01","0,01",C2,X,,,,,,,,,,,,,,
réédifier,"0,01",0,C2,X,,,,,,,,,X,,,,,
sailler,"0,01","0,01",C2,X,,,,,,,,,,,,,,
saumurer,"0,01","0,01",C2,X,,,,,,,,,,,X,,,
saurir,"0,01","0,01",C2,X,,,,,,,,,,,X,,,
schnouffer,"0,01","0,01",C2,X,X,,,,,,,,,,,,,
scolariser,"0,01","0,01",C2,,,,,,,,,,,,,,,
sentimentaliser,"0,01",0,C2,X,,,,,,,,,,,,,,
signaliser,"0,01","0,01",C2,,,,,,X,,,,X,,,,,
sinuer,"0,01","0,01",C2,X,,,,,,,,,,,,,,
sociabiliser,"0,01","0,01",C2,,,,,,,,,,,,,,,
solenniser,"0,01","0,01",C2,X,,,,,,,,,,,,,,
soliloquer,"0,01","0,01",C2,X,,X,,,,,,,,,,,,
somatiser,"0,01","0,01",C2,,,,,,,,,,,,,X,,
soumissionner,"0,01",0,C2,X,,,,,,,,,,,,,,
spatuler,"0,01","0,01",C2,X,,,,,,,,,X,,X,,,
splitter,"0,01","0,01",C2,,X,,,,,,,,,,,,,
stratifier,"0,01",0,C2,,,,,,,,,X,,,,,,
stripper,"0,01",0,C2,X,X,,,,,,,,,,,,,
subjectiver,"0,01","0,01",C2,,,,,,,,,,,,,,,
suractiver,"0,01","0,01",C2,,,,,,,,,,,,,,,
surcomprimer,"0,01",0,C2,X,,,,,,,,X,,,,,,
surcouper,"0,01","0,01",C2,X,,,,,,,,,,,,,,
surdévelopper,"0,01","0,01",C2,X,,,,,,,,,,,,,,
surfacer,"0,01","0,01",C2,,,,,,,,,,X,,,,,
surir,"0,01","0,01",C2,X,,,,,,,,,,,,,,
surmultiplier,"0,01","0,01",C2,,,,,,,,,,,,,,,
suroxygéner,"0,01","0,01",C2,X,,,,,,,,,,,,X,,
surpeupler,"0,01","0,01",C2,X,,,,,,,,,,,,,,
sursaturer,"0,01","0,01",C2,X,,,,,,,,X,,,,,,
survirer,"0,01","0,01",C2,,,,,,,,,,,,,,,
suréquiper,"0,01","0,01",C2,,,,,,,,,,,,,,,
suçoter,"0,01","0,01",C2,,X,,,,,,,,,,,,,
séculariser,"0,01","0,01",C2,,,,,,,,,,,,,,,
sédentariser,"0,01","0,01",C2,,,,,,,,,,,,,,,
sélecter,"0,01","0,01",C2,X,,,,,,X,,,,,,,,
talocher,"0,01","0,01",C2,X,X,,,,,,,,X,,,,,
tarifer,"0,01",0,C2,,,,,,,,,,,,,,,
tiller,"0,01","0,01",C2,X,,,,,,,,,,,,,,
tintinnabuler,"0,01",0,C2,X,,X,,,,,,,,,,,,
tonitruer,"0,01","0,01",C2,X,,X,,,,,,,,,,,,
torréfier,"0,01",0,C2,,,,,,,,,X,,,,,,
transhumer,"0,01",0,C2,,,,,,,,,,,,,,,
transistoriser,"0,01","0,01",C2,X,,,,,,,,X,,,,,,
translater,"0,01",0,C2,,,,,,,,,,,,,,,
triller,"0,01",0,C2,X,,,,,,,,,,,,,,
trépider,"0,01",0,C2,X,,,,,,,,,,,,,,
trôler,"0,01",0,C2,X,X,,,,,,,,,,,,,
ululer,"0,01","0,01",C2,X,,,,,,,,,,,,,,
universaliser,"0,01","0,01",C2,,,,,,,,,,,,,,,
updater,"0,01",0,C2,,X,,,,,X,,,,,,,,
veiner,"0,01",0,C2,X,,,,,,,,,,,,,,
ventouser,"0,01","0,01",C2,X,X,,,,,,,,,,,X,,
villégiaturer,"0,01",0,C2,X,,X,,,,,,,,,,,,
vinaigrer,"0,01",0,C2,X,,,,,,,,,,,X,,,
viriliser,"0,01","0,01",C2,,,,,,,,,,,,,,,
vitaliser,"0,01",0,C2,,,,,,,,,,,,,,,
vitrioler,"0,01",0,C2,,,,,,,,,,,,,,,
volter,"0,01",0,C2,X,,,,,,,,,,,,,,X
vouler,"0,01",0,C2,X,,,,,,,,,,,,,,
vulcaniser,"0,01",0,C2,,,,,,,,,X,,,,,,
vulgariser,"0,01","0,01",C2,,,,,,,,,,,,,,,
véroler,"0,01","0,01",C2,X,X,,,,,,,,,,,,,
zester,"0,01",0,C2,X,,,,,,,,,,,X,,,
ébrouer,"0,01","0,01",C2,X,,,,,,,,,,,,,,
échancrer,"0,01",0,C2,,,,,,,,,,,,,,,
écher,"0,01","0,01",C2,X,,,,,,,,,,,,,,
échographier,"0,01",0,C2,,,,,,,,,,,,,X,,
électrolyser,"0,01","0,01",C2,X,,,,,,,,X,,,,,,
éliciter,"0,01",0,C2,X,,,,,,,,,,,,,,
élucubrer,"0,01",0,C2,X,X,,,,,,,,,,,,,
émuler,"0,01","0,01",C2,X,,,,,,,,,,,,,,
émulsifier,"0,01","0,01",C2,,,,,,,,,X,,,X,,,
épandre,"0,01","0,01",C2,X,,,,,,,,,,,,,,
épucer,"0,01","0,01",C2,X,,,,,,,,,,,,,,
équarrir,"0,01",0,C2,X,,,,,,,,,X,,,,,
équeuter,"0,01","0,01",C2,,,,,,,,,,,,X,,,
équivoquer,"0,01","0,01",C2,X,,,,,,,,,,,,,,
érotiser,"0,01",0,C2,X,,,,,,,,,,,,,,
étuver,"0,01","0,01",C2,X,,,,,,,,,,,X,,,
aberrer,"0,01",0,C2,X,,,,,,,,,,,,,,
abominer,"0,01","0,01",C2,X,,X,,,,,,,,,,,,
aboucher,"0,01","0,01",C2,X,,,,,,,,,,,,,,
abouter,"0,01",0,C2,X,,,,,,,,,X,,,,,
aboutonner,"0,01",0,C2,X,,,,,,,,,,,,,,
abraser,0,0,C2,X,,,,,,,,X,,,,,,
absinther,0,0,C2,X,,,,,,,,,,,,,,
académiser,0,0,C2,X,,,,,,,,,,,,,,
acagnarder,0,0,C2,X,X,,,,,,,,,,,,,
accalmir,0,0,C2,X,,,,,,,,,,,,,,
accointer,0,0,C2,X,,X,,,,,,,,,,,,
accoter,0,0,C2,X,,,,,,,,,X,,,,,
accourcir,0,0,C2,X,,,,,,,,,,,,,,
accouver,0,0,C2,X,,,,,,,,,,,,,,
adoniser,0,0,C2,X,,X,,,,,,,,,,,,
afflanquer,0,0,C2,X,X,,,,,,,,,,,,,
affouiller,0,0,C2,X,,,,,,,,,X,,,,,
affriander,0,0,C2,X,,,,,,,,,,,X,,,
affurer,0,0,C2,X,,,,,,,,,,,,,,
agneler,0,0,C2,X,,,,,,,,,,,,,,
agricher,0,0,C2,X,X,,,,,,,,,,,,,
ajointer,0,0,C2,X,,,,,,,,,X,,,,,
ajourer,0,0,C2,X,,,,,,,,X,,,,,,
alentir,0,0,C2,X,,X,,,,,,,,,,,,
allusionner,0,0,C2,X,X,,,,,,,,,,,,,
allégoriser,0,0,C2,X,,X,,,,,,,,,,,,
aléser,0,0,C2,X,,,,,,,,X,,,,,,
amatir,0,0,C2,X,,,,,,,,X,,,,,,
amignoter,0,0,C2,X,X,,,,,,,,,,,,,
amochir,0,0,C2,X,X,,,,,,,,,,,,,
amourer,0,0,C2,X,,,,,,,,,,,,,,
anathématiser,0,0,C2,X,,X,,,,,,,,,,,,
anatomiser,0,0,C2,X,,X,,,,,,,,,,X,,
anhéler,0,0,C2,X,,X,,,,,,,,,,,,
animaliser,0,0,C2,X,,,,,,,,,,,,,,
ankyloser,0,0,C2,X,,,,,,,,,,,,,,
anneler,0,0,C2,X,,,,,,,,,,,,,,
anter,0,0,C2,X,,,,,,,,,,,,,,
anuiter,0,0,C2,X,,,,,,,,,,,,,,
apostasier,0,0,C2,X,,X,,,,,,,,,,,,
apostiller,0,0,C2,X,,,,,,,,,,,,,,
aposter,0,0,C2,X,,,,,,,,,,,,,,
apâlir,0,0,C2,X,,,,,,,,,,,,,,
aquareller,0,0,C2,X,,,,,,,,,,,,,,
arabiser,0,0,C2,X,,,,,,,,,,,,,,
ardoiser,0,0,C2,X,,,,,,,,,X,,,,,
argougner,0,0,C2,X,,,,,,,,,,,,,,
armaturer,0,0,C2,X,,,,,,,,,X,,,,,
armorier,0,0,C2,X,,,,,,,,,,,,,,
arquepincer,0,0,C2,X,,,,,,,,,,,,,,
arsouiller,0,0,C2,X,X,,,,,,,,,,,,,
asiatiser,0,0,C2,X,,,,,,,,,,,,,,
assavoir,0,0,C2,X,,X,,,,,,,,,,,,
assoter,0,0,C2,X,,X,,,,,,,,,,,,
atermoyer,0,0,C2,X,,X,,,,,,,,,,,,
atourner,0,0,C2,X,,X,,,,,,,,,,,,
attiger,0,0,C2,X,X,,,,,,,,,,,,,
attiédir,0,0,C2,X,,,,,,,,,,,,,,
attoucher,0,0,C2,X,,X,,,,,,,,,,,,
attriquer,0,0,C2,X,X,,,,,,,,,,,,,
aubader,0,0,C2,X,,,,,,,,,,,,,,
auner,0,0,C2,X,,,,,,,,,,,,,,
aurifier,0,0,C2,X,,,,,,,,,,,,,,
autosuggestionner,0,0,C2,X,,,,,,,,,,,,,,
aveulir,0,0,C2,X,,,,,,,,,,,,,,
avoyer,0,0,C2,X,,,,,,,,,,,,,,
avoiner,0,0,C2,X,X,,,,,,,,,,,,,
azurer,0,0,C2,X,,,,,,,,,,,,,,
bagoter,0,0,C2,X,,,,,,,,,,,,,,
bagotter,0,0,C2,X,,,,,,,,,,,,,,
bagouler,0,0,C2,X,X,,,,,,,,,,,,,
bahuter,0,0,C2,X,X,,,,,,,,,,,,,
baisoter,0,0,C2,X,X,,,,,,,,,,,,,
balanstiquer,0,0,C2,X,,,,,,,,,,,,,,
balkaniser,0,0,C2,X,,,,,,,,,,,,,,
balluchonner,0,0,C2,X,,,,,,,,,,,,,,
baluchonner,0,0,C2,X,,,,,,,,,,,,,,
baronner,0,0,C2,X,,,,,,,,,,,,,,
barytonner,0,0,C2,X,,,,,,,,,,,,,,
bastionner,0,0,C2,X,,,,,,,,,,,,,,
bauger,0,0,C2,X,,,,,,,,,,,,,,
bavocher,0,0,C2,X,X,,,,,,,,,,,,,
bavoter,0,0,C2,X,X,,,,,,,,,,,,,
beloter,0,0,C2,X,,,,,,,,,,,,,,
belotter,0,0,C2,X,,,,,,,,,,,,,,
berlurer,0,0,C2,X,X,,,,,,,,,,,,,
bigler,0,0,C2,X,X,,,,,,,,,,,,,
bignoler,0,0,C2,X,,,,,,,,,,,,,,
bigorner,0,0,C2,X,X,,,,,,,,,,,,,
bistouriser,0,0,C2,X,,,,,,,,,,,,X,,
bistrer,0,0,C2,X,,,,,,,,,,,,,,
blaiser,0,0,C2,X,,,,,,,,,,,,,,
blanchoyer,0,0,C2,X,,,,,,,,,,,X,,,
blasonner,0,0,C2,X,,X,,,,,,,,,,,,
blatérer,0,0,C2,X,,,,,,,,,,,,,,
blettir,0,0,C2,X,,,,,,,,,,,,,,
bluter,0,0,C2,X,,,,,,,,,,,X,,,
boissonner,0,0,C2,X,,,,,,,,,,,,,,
bondieuser,0,0,C2,X,X,,,,,,,,,,,,,
bonimenter,0,0,C2,X,X,,,,,,X,,,,,,,
bonir,0,0,C2,X,,,,,,,,,,,,,,
bonneter,0,0,C2,X,,,,,,,,,,,,,,
bordurer,0,0,C2,X,,,,,,,,,,,,,,
bordéliser,0,0,C2,X,X,,,,,,,,,,,,,
borgnoter,0,0,C2,X,X,,,,,,,,,,,,,
bossuer,0,0,C2,X,,,,,,,,,,X,,,,
bostonner,0,0,C2,X,,,,,,,,,,,,,,
botteler,0,0,C2,X,,,,,,,,,,,,,,
bottiner,0,0,C2,X,,,,,,,,,,,,,,
boucaner,0,0,C2,X,,,,,,,,,,,X,,,
bougner,0,0,C2,X,X,,,,,,,,,,,,,
bouillotter,0,0,C2,X,,,,,,,,,,,,,,
bourreler,0,0,C2,X,,X,,,,,,X,,,,,,
bourriquer,0,0,C2,X,X,,,,,,,,,,,,,
boutiquer,0,0,C2,X,,,,,,,X,,,,,,,
boyauter,0,0,C2,X,X,,,,,,,,,,X,,,
brandouiller,0,0,C2,X,X,,,,,,,,,,,,,
branlocher,0,0,C2,X,,,,,,,,,,,,,,
braser,0,0,C2,X,,,,,,,,X,X,X,,,,
brasiller,0,0,C2,X,,X,,,,,,,,,,,,
brifer,0,0,C2,X,X,,,,,,,,,,,,,
brimbaler,0,0,C2,X,X,,,,,,,,,,,,,
brinqueballer,0,0,C2,X,X,,,,,,,,,,,,,
brocanter,0,0,C2,X,,,,,,,,,,,,,,
brouetter,0,0,C2,X,,,,,,,,,X,,,,,
brouillasser,0,0,C2,X,X,,,,,,,,,,,,,
brouillonner,0,0,C2,X,,,,,,X,,,,,,,,
brouir,0,0,C2,X,,,,,,,,X,,,,,,
brousser,0,0,C2,X,,,,,,,,,,,,,,
brumasser,0,0,C2,X,X,,,,,,,,,,,,,
brumer,0,0,C2,X,,,,,,,,,,,,,,
buissonner,0,0,C2,X,,,,,,,,,,,,,,
bureaucratiser,0,0,C2,X,,,,,,,,,,,,,,
busquer,0,0,C2,X,,,,,,,,,,,,,,
buvarder,0,0,C2,X,,,,,,,,,,,,,,
bémoliser,0,0,C2,X,,,,,,,,,,,,,,
béquer,0,0,C2,X,X,,,,,,,,,,,,,
béquiller,0,0,C2,X,,,,,,,,,,,,,,
bûcheronner,0,0,C2,X,,,,,,,,,,,,,,
cabiner,0,0,C2,X,,,,,,,,,,,,,,
cadavériser,0,0,C2,X,,,,,,,,,,,,,,
cadmier,0,0,C2,X,,,,,,,,,,,,,,
calamistrer,0,0,C2,X,,X,,,,,,,,,,,,
calandrer,0,0,C2,X,,,,,,,,X,,,,,,
calcer,0,0,C2,X,,,,,,,,,,,,,,
calencher,0,0,C2,X,,,,,,,,,,,,,,
calmir,0,0,C2,X,,,,,,,,,,,,,,
cambuter,0,0,C2,X,,,,,,,,,,,,,,
camionner,0,0,C2,X,,,,,,,,X,,,,,,
camphrer,0,0,C2,X,,,,,,,,,,,,X,,
cancériser,0,0,C2,X,,,,,,,,,,,,,,
candir,0,0,C2,X,,,,,,,,,,,X,,,
canuler,0,0,C2,X,X,,,,,,,,,,,,,
caparaçonner,0,0,C2,X,,,,,,,,,,,,,,
capeler,0,0,C2,X,,,,,,,,,,,,,,
capuchonner,0,0,C2,X,,,,,,,,X,,,,,,
carambouiller,0,0,C2,X,X,,,,,,,,,,,,,
caroubler,0,0,C2,X,X,,,,,,,,,,,,,
catéchiser,0,0,C2,X,,,,,,,,,,,,,,
cavalcader,0,0,C2,X,,,,,,,,,,,,,,X
caviarder,0,0,C2,X,,,,,,,,,,,,,,
cendrer,0,0,C2,X,,,,,,,,,,,,,,
centupler,0,0,C2,X,,,,,,,,,,,,,,
chabler,0,0,C2,X,,,,,,,,,,,,,,
champagniser,0,0,C2,X,,,,,,,,X,,,,,,
champignonner,0,0,C2,X,,,,,,,,,,,,,,
chancir,0,0,C2,X,,,,,,,,,,,,,,
chanfreiner,0,0,C2,X,,,,,,,,X,,,,,,
chanstiquer,0,0,C2,X,,,,,,,,,,,,,,
chantourner,0,0,C2,X,,,,,,,,X,,,,,,
charbonner,0,0,C2,X,,,,,,,,X,,,,,,
charlataner,0,0,C2,X,,,,,,,,,,,,,,
charronner,0,0,C2,X,,,,,,,,X,,,,,,
charruer,0,0,C2,X,,,,,,,,,,,,,,
chatoyer,0,0,C2,X,,X,,,,,,,,,,,,
chaudronner,0,0,C2,X,,,,,,,,X,,,,,,
chauler,0,0,C2,X,,,,,,,,,X,,,,,
chaumer,0,0,C2,X,,,,,,,,,X,,,,,
chauvir,0,0,C2,X,,,,,,,,,,,,,,
chaîner,0,0,C2,X,,,,,,,,,X,,,,,
cherrer,0,0,C2,X,,,,,,,,,,,,,,
chevaler,0,0,C2,X,,,,,,,,,X,,,,,
chicorer,0,0,C2,X,,,,,,,,,,,X,,,
chicoter,0,0,C2,X,X,,,,,,,,,,,,,
chienner,0,0,C2,X,X,,,,,,,,,,,,,
choser,0,0,C2,X,,,,,,,,,,,,,,
chougner,0,0,C2,X,,,,,,,,,,,,,,
christianiser,0,0,C2,X,,,,,,,,,,,,,,
chuinter,0,0,C2,X,,,,,,,,,,,,,,
cigler,0,0,C2,X,,,,,,,,,,,,,,
circonstancier,0,0,C2,X,,X,,,,,,,,,,,,
clamecer,0,0,C2,X,,X,,,,,,,,,,,,
claper,0,0,C2,X,X,,,,,,,,,,,,,
clapir,0,0,C2,X,,X,,,,,,,,,,,,
claqueter,0,0,C2,X,,,,,,,,,,,,,,
claustrer,0,0,C2,X,,,,,,,,,,,,,,
clayonner,0,0,C2,X,,,,,,,,,,,,,,
clisser,0,0,C2,X,X,,,,,,,,,,,,,
clochardiser,0,0,C2,X,X,,,,,,,,,,,,,
clocheter,0,0,C2,X,,,,,,,,,,,,,,
cloquer,0,0,C2,X,,,,,,,,,,,,,,
coaliser,0,0,C2,X,,,,,,,,,,,,,,
cocarder,0,0,C2,X,,,,,,,,,,,,,,
cocoler,0,0,C2,X,X,,,,,,,,,,,,,
cocoter,0,0,C2,X,X,,,,,,,,,,,,,
coincher,0,0,C2,X,X,,,,,,,,,,,,,
colloquer,0,0,C2,X,,X,,,,,,,,,,,,
communiser,0,0,C2,X,,,,,,,,,,,,,,
compasser,0,0,C2,X,,,,,,,,,,,,,,
concréter,0,0,C2,X,,,,,,,,,X,,,,,
concubiner,0,0,C2,X,,,,,,,,,,,,,,
confabuler,0,0,C2,X,,,,,,,,,,,,,,
conglomérer,0,0,C2,X,,,,,,,,,,,,,,
contingenter,0,0,C2,X,,,,,,,,,,,,,,
contre-manifester,0,0,C2,X,,,,,,,,,,,,,,
contre-miner,0,0,C2,X,,,,,,,,,,,,,,
contretyper,0,0,C2,X,,,,,,,,X,,,,,,
contrister,0,0,C2,X,,X,,,,,,,,,,,,
convivialiser,0,0,C2,X,,,,,,,,,,,,,,
convulsionner,0,0,C2,X,,,,,,,,,,,,,,
cornaquer,0,0,C2,X,X,,,,,,,,,,,,X,
corporaliser,0,0,C2,X,,,,,,,,,,,,,,
correctionnaliser,0,0,C2,X,,,,,,,,,,,,,,
cortéger,0,0,C2,X,,,,,,,,,,,,,,
cosmétiquer,0,0,C2,X,,,,,,,X,,,,,,,
cosser,0,0,C2,X,,,,,,,,,,,,,,
cotir,0,0,C2,X,,,,,,,,,,,,,,
cotonner,0,0,C2,X,,,,,,,,,,,,,,
couaquer,0,0,C2,X,X,,,,,,,,,,,,,
couchailler,0,0,C2,X,X,,,,,,,,,,,,,
coudoyer,0,0,C2,X,,,,,,,,,,,,,,
cousiner,0,0,C2,X,X,,,,,,,,,,,,,
coïter,0,0,C2,X,,X,,,,,,,,,,,,
crachiner,0,0,C2,X,X,,,,,,,,,,,,,
crachouiller,0,0,C2,X,X,,,,,,,,,,,,,
crailler,0,0,C2,X,X,,,,,,,,,,,,,
crawler,0,0,C2,X,,,,,,,,,,,,,,X
crevoter,0,0,C2,X,X,,,,,,,,,,,,,
criticailler,0,0,C2,X,X,,,,,,,,,,,,,
croupionner,0,0,C2,X,,,,,,,,,,,,,,
croûtonner,0,0,C2,X,X,,,,,,,,,,X,,,
créneler,0,0,C2,X,,,,,,,,,X,,,,,
créosoter,0,0,C2,X,,,,,,,,X,,,,,,
crêpeler,0,0,C2,X,,,,,,,,X,,,,,,
crêter,0,0,C2,X,,,,,,,,,,,,,,
cycler,0,0,C2,X,,,,,,,,,,,,,,
daguer,0,0,C2,X,,,,,,,,,,,,,,
damasser,0,0,C2,X,,,,,,,,X,,,,,,
dansoter,0,0,C2,X,,,,,,,,,,,,,,
dansotter,0,0,C2,X,,,,,,,,,,,,,,
dardillonner,0,0,C2,X,,,,,,,,,,,,,,
denter,0,0,C2,X,,,,,,,,X,,,,,,
dessaper,0,0,C2,X,X,,,,,,,,,,,,,
dessoucher,0,0,C2,X,,,,,,,,,X,,,,,
dessuinter,0,0,C2,X,,,,,,,,X,,,,,,
diamanter,0,0,C2,X,,,,,,,,X,,,,,,
diaphragmer,0,0,C2,X,,,,,,,,,,,,,,
diaprer,0,0,C2,X,,X,,,,,,X,,,,,,
difformer,0,0,C2,X,,,,,,,,,,,,,,
diffracter,0,0,C2,X,,,,,,,,,,,,,,
dindonner,0,0,C2,X,X,,,,,,,,,,,,,
disconvenir,0,0,C2,X,,X,,,,,,,,,,,,
discorder,0,0,C2,X,,,,,,,,,,,,,,
diviniser,0,0,C2,X,,,,,,,,,,,,,,
doctriner,0,0,C2,X,,,,,,,,,,,,,,
dodiner,0,0,C2,X,,,,,,,,,,,,,,
droper,0,0,C2,X,,,,,,,,,,,,,,
dropper,0,0,C2,X,X,,,,,,,,,,,,,X
dulcifier,0,0,C2,X,,X,,,,,,,,,X,,,
duveter,0,0,C2,X,,,,,,,,,,,,,,
débaptiser,0,0,C2,X,,,,,,,,,,,,,,
débarder,0,0,C2,,,,,,,,,X,,,,,,
débarouler,0,0,C2,X,,,,,,,,,,,,,,
débecqueter,0,0,C2,X,,,,,,,,,,,,,,
débiffer,0,0,C2,X,,,,,,,,,,,,,,
débiliter,0,0,C2,X,,,,,,,,,,,,,,
débiller,0,0,C2,X,,,,,,,,,,,,,,
débobiner,0,0,C2,X,,,,,,,,X,,,,,,
débonder,0,0,C2,X,,,,,,,,,,,,,,
débotteler,0,0,C2,X,,,,,,,,,,,,,,
débouquer,0,0,C2,X,,,,,,,,,,,,,,
débâillonner,0,0,C2,X,,,,,,,,,,,,,,
débâter,0,0,C2,X,,,,,,,,,,,,,,
décaisser,0,0,C2,X,,,,,,X,,,,,,,,
décalaminer,0,0,C2,,,,,,,,,,,X,,,,
décalcifier,0,0,C2,X,,,,,,,,,,X,,,,
décalotter,0,0,C2,X,X,,,,,,,,,,,X,,
décambuter,0,0,C2,X,,,,,,,,,,,,,,
décapuchonner,0,0,C2,X,,,,,,,,,,,,,,
décarpiller,0,0,C2,X,,,,,,,,,,,,,,
déceindre,0,0,C2,X,,,,,,,,,,,,,,
décesser,0,0,C2,X,,,,,,,,,,,,,,
décher,0,0,C2,X,,,,,,,,,,,,,,
